TotalAmt,UnappliedAmt,ProcessPayment,domain,sparse,Id,SyncToken,TxnDate,Line,CustomerRef_value,CustomerRef_name,DepositToAccountRef_value,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,LinkedTxn,PaymentMethodRef_value,PaymentRefNum
86.57,0,False,QBO,False,876,0,2022-07-05,"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",16,Kookies by Kathy,71,2022-07-05 08:19:01,2022-07-05 08:19:01,USD,United States Dollar,[],3,13813
710.97,0,False,QBO,False,877,0,2021-10-29,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",21,Rondonuwu Fruit and Vegi,69,2021-10-29 16:20:37,2021-10-29 16:20:37,USD,United States Dollar,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]",10,16815
364.79,0,False,QBO,False,878,0,2021-06-25,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",56,Rob deMontarnal,2,2021-06-25 16:36:55,2021-06-25 16:36:55,AUD,Australian Dollar,"[{'TxnId': '15', 'TxnType': 'Payment'}]",6,95847
602.94,0,False,QBO,False,879,0,2021-10-13,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",48,Karna Nisewaner,80,2021-10-13 07:36:21,2021-10-13 07:36:21,AUD,Australian Dollar,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]",9,66877
404.65,0,False,QBO,False,880,0,2021-01-06,"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",22,Shara Barnett,4,2021-01-06 01:42:30,2021-01-06 01:42:30,USD,United States Dollar,"[{'TxnId': '100', 'TxnType': 'Estimate'}]",2,27045
564.25,0,False,QBO,False,881,0,2023-07-08,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",46,Justine Outland,14,2023-07-08 11:17:33,2023-07-08 11:17:33,AUD,Australian Dollar,[],10,52136
84.77,0,False,QBO,False,882,0,2020-12-17,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",47,Kari Steblay,1,2020-12-17 19:32:35,2020-12-17 19:32:35,AUD,Australian Dollar,[],10,82056
279.59,0,False,QBO,False,883,0,2022-02-07,"[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",36,Cheng-Cheng Lok,42,2022-02-07 17:19:10,2022-02-07 17:19:10,AUD,Australian Dollar,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]",2,83680
204.4,0,False,QBO,False,884,1,2022-12-19,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",50,Lew Plumbing,40,2022-12-19 11:12:52,2022-12-19 11:12:52,AUD,Australian Dollar,[],5,60330
238.33,0,False,QBO,False,885,0,2020-12-20,"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",11,Gevelber Photography,36,2020-12-20 15:08:59,2020-12-20 15:08:59,USD,United States Dollar,[],3,60651
274.17,0,False,QBO,False,886,0,2021-01-15,"[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",39,Froilan Rosqueta,56,2021-01-15 17:13:18,2021-01-15 17:13:18,AUD,Australian Dollar,"[{'TxnId': '94', 'TxnType': 'Payment'}]",3,40506
18.64,0,False,QBO,False,887,0,2023-03-04,"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",52,Nadia Phillipchuk,7,2023-03-04 18:04:04,2023-03-04 18:04:04,AUD,Australian Dollar,"[{'TxnId': '48', 'TxnType': 'Estimate'}]",3,90449
217.3,0,False,QBO,False,888,0,2023-09-23,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 120.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Maintenance & Repair', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '9', 'name': 'Maintenance & Repair'}, 'UnitPrice': 50, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 205.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",42,Himateja Madala,78,2023-09-23 00:50:06,2023-09-23 00:50:06,AUD,Australian Dollar,"[{'TxnId': '74', 'TxnType': 'Payment'}, {'TxnId': '72', 'TxnType': 'Payment'}]",9,26126
742.91,0,False,QBO,False,889,0,2023-07-27,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",13,John Melton,60,2023-07-27 06:58:23,2023-07-27 06:58:23,USD,United States Dollar,[],3,38065
590.48,0,False,QBO,False,890,0,2022-10-19,"[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",1,Amy's Bird Sanctuary,1,2022-10-19 08:35:41,2022-10-19 08:35:41,USD,United States Dollar,"[{'TxnId': '94', 'TxnType': 'Payment'}]",4,86302
795.47,0,False,QBO,False,891,0,2022-08-15,"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",49,Kristy Abercrombie,47,2022-08-15 17:37:45,2022-08-15 17:37:45,GBP,British Pound Sterling,"[{'TxnId': '32', 'TxnType': 'Payment'}]",6,12806
273.56,0,False,QBO,False,892,0,2021-01-08,"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",32,Benjamin Yeung,27,2021-01-08 03:37:02,2021-01-08 03:37:02,AUD,Australian Dollar,"[{'TxnId': '48', 'TxnType': 'Estimate'}]",10,34215
150.31,0,False,QBO,False,893,0,2023-09-03,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",32,Benjamin Yeung,34,2023-09-03 04:30:43,2023-09-03 04:30:43,AUD,Australian Dollar,[],6,76584
832.77,0,False,QBO,False,894,0,2021-01-22,"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",16,Kookies by Kathy,32,2021-01-22 19:05:47,2021-01-22 19:05:47,USD,United States Dollar,"[{'TxnId': '100', 'TxnType': 'Estimate'}]",9,35285
699.78,0,False,QBO,False,895,0,2022-07-24,"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",49,Kristy Abercrombie,29,2022-07-24 22:18:01,2022-07-24 22:18:01,GBP,British Pound Sterling,"[{'TxnId': '100', 'TxnType': 'Estimate'}]",4,14322
907.56,0,False,QBO,False,896,0,2023-08-12,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",46,Justine Outland,29,2023-08-12 09:36:59,2023-08-12 09:36:59,AUD,Australian Dollar,[],9,72638
649.35,0,False,QBO,False,897,1,2021-08-03,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",53,Oxon Insurance Agency,35,2021-08-03 16:48:01,2021-08-03 16:48:01,AUD,Australian Dollar,[],7,13337
346.63,0,False,QBO,False,898,0,2022-04-19,"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",20,Red Rock Diner,64,2022-04-19 17:23:18,2022-04-19 17:23:18,USD,United States Dollar,[],4,80520
382.8,0,False,QBO,False,899,0,2023-11-26,"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2,Bill's Windsurf Shop,26,2023-11-26 15:20:43,2023-11-26 15:20:43,USD,United States Dollar,[],7,93087
