domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,DepositToAccountRef_value,DepositToAccountRef_name,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,ShipAddr_Country,PaymentMethodRef_value,PaymentMethodRef_name,PaymentRefNum
QBO,False,725,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5458,2021-08-18,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",518,False,NeedToPrint,NotSet,465,2021-08-18 16:19:08,2021-08-21 19:29:08,USD,United States Dollar,41.44,1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,4581 Finch St.,Bayshore,CA,94326,INVALID,INVALID,Birds@Intuit.com,73,Building Repairs,2.0,4581 Finch St.,Bayshore,CA,94326.0,INVALID,INVALID,,,,
QBO,False,726,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9844,2021-05-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",738,False,NotSet,NotSet,703,2021-05-20 13:04:03,2021-05-23 16:14:03,GBP,British Pound Sterling,,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,Boveney,Windsor,,SL4 6QP,51.4910429,-0.651005,,41,Mastercard,,,,,,,,,,,
QBO,False,727,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9138,2022-07-16,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",628,False,NotSet,NotSet,10,2022-07-16 16:05:21,2022-07-19 19:15:21,USD,United States Dollar,50.24,31,Alex Blakey,Thank you for your business and have a great day!,43.0,Unit 345,San Francisco,,12345,32.5119363,-116.8832201,,19,Stationery & Printing,,,,,,,,,,,
QBO,False,728,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1908,2023-03-04,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",760,False,NotSet,NeedToSend,192,2023-03-04 20:55:22,2023-03-08 00:05:22,USD,United States Dollar,60.8,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,847 California Ave.,San Jose,CA,95021,37.3313585,-121.911372,Tony@Rondonuwu.com,75,Equipment Repairs,22.0,847 California Ave.,San Jose,CA,95021.0,37.3313585,-121.911372,,,,
QBO,False,729,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1084,2021-03-21,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",207,False,NotSet,NeedToSend,150,2021-03-21 07:15:58,2021-03-24 10:25:58,AUD,Australian Dollar,16.56,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,17,Rent or Lease,,,,,,,,,2.0,Cheque,33482.0
QBO,False,730,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6055,2022-01-20,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",450,False,NeedToPrint,NotSet,0,2022-01-20 11:47:09,2022-01-23 14:57:09,AUD,Australian Dollar,,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,,48,Fountains and Garden Lighting,48.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,,1.0,Cash,
QBO,False,731,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1852,2023-06-28,"[{'TxnId': '76', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 140.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 35, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 175.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",203,False,NotSet,NeedToSend,55,2023-06-28 12:46:01,2023-07-01 15:56:01,AUD,Australian Dollar,16.24,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,2,Retained Earnings,,,,,,,,,1.0,Cash,
QBO,False,732,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9558,2022-03-22,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",258,False,NotSet,NotSet,2,2022-03-22 07:59:36,2022-03-25 11:09:36,AUD,Australian Dollar,,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,69,Accounting,,,,,,,,,2.0,Cheque,90664.0
QBO,False,733,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8871,2023-05-01,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",236,False,NeedToPrint,NeedToSend,45,2023-05-01 18:48:41,2023-05-04 21:58:41,AUD,Australian Dollar,,40,Gorman Ho,Thank you for your business and have a great day!,12.0,14/6 Frankton Crescent,Sydney,NSW,2001,INVALID,INVALID,,64,Decks and Patios,,,,,,,,,2.0,Cheque,38902.0
QBO,False,734,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9766,2021-02-20,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",251,False,NotSet,NeedToSend,22,2021-02-20 00:52:05,2021-02-23 04:02:05,AUD,Australian Dollar,20.08,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,25,Interest Earned,,,,,,,,,1.0,Cash,
QBO,False,735,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7267,2021-10-24,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",918,False,NeedToPrint,NotSet,21,2021-10-24 12:59:02,2021-10-27 16:09:02,AUD,Australian Dollar,73.44,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,17 Keystroke Road,Sydney,NSW,2001,INVALID,INVALID,,30,Uncategorized Income,,,,,,,,,,,
QBO,False,736,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4915,2022-09-08,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",553,False,NotSet,NotSet,222,2022-09-08 05:48:24,2022-09-11 08:58:24,AUD,Australian Dollar,44.24,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,46,Job Materials,,,,,,,,,2.0,Cheque,99120.0
QBO,False,737,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1235,2021-10-14,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",339,False,NeedToPrint,NeedToSend,67,2021-10-14 05:26:48,2021-10-17 08:36:48,AUD,Australian Dollar,27.12,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,62,Equipment Rental,,,,,,,,,2.0,Cheque,71193.0
QBO,False,738,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3357,2023-05-19,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",351,False,NotSet,NeedToSend,211,2023-05-19 06:14:10,2023-05-22 09:24:10,AUD,Australian Dollar,28.08,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,28,Disposal Fees,,,,,,,,,1.0,Cash,
QBO,False,739,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9359,2020-12-17,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",30,False,NeedToPrint,NotSet,30,2020-12-17 17:26:48,2020-12-17 17:26:48,USD,United States Dollar,,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,202 Main St.,Tucson,AZ,85704,32.2242351,-110.9758242,Videogames@intuit.com,15,Office Expenses,28.0,202 Main St.,Tucson,AZ,85704.0,32.2242351,-110.9758242,,2.0,Cheque,35625.0
QBO,False,740,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4741,2022-04-14,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",560,False,NeedToPrint,NeedToSend,196,2022-04-14 06:49:18,2022-04-17 09:59:18,USD,United States Dollar,,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,753 Cedar St.,Bayshore,CA,94326,37.7077016,-122.4273232,Rago_Travel@intuit.com,75,Equipment Repairs,20.0,753 Cedar St.,Bayshore,CA,94326.0,37.7077016,-122.4273232,,,,
QBO,False,741,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3828,2021-05-26,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",506,False,NeedToPrint,NeedToSend,404,2021-05-26 19:56:57,2021-05-29 23:06:57,GBP,British Pound Sterling,,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,Boveney,Windsor,,SL4 6QP,51.4910429,-0.651005,,28,Disposal Fees,,,,,,,,,2.0,Cheque,54957.0
QBO,False,742,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5456,2023-01-25,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",97,False,NotSet,NeedToSend,65,2023-01-25 22:00:22,2023-01-29 01:10:22,USD,United States Dollar,7.76,14,Kate Whelan,Thank you for your business and have a great day!,14.0,45 First St.,Menlo Park,CA,94304,37.4585825,-122.1352789,Kate@Whelan.com,21,Taxes & Licenses,14.0,45 First St.,Menlo Park,CA,94304.0,37.4585825,-122.1352789,USA,2.0,Cheque,20139.0
QBO,False,743,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9430,2020-12-26,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",427,False,NotSet,NotSet,67,2020-12-26 10:31:20,2020-12-29 13:41:20,USD,United States Dollar,34.16,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,70,Bookkeeper,,,,,,,,,,,
QBO,False,744,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7025,2021-06-12,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",807,False,NotSet,NotSet,753,2021-06-12 14:51:18,2021-06-15 18:01:18,USD,United States Dollar,,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,1045 Main St.,Half Moon Bay,CA,94213,37.4559621,-122.429939,Photography@intuit.com,85,Billable Expense Income,11.0,1045 Main St.,Half Moon Bay,CA,94213.0,37.4559621,-122.429939,,2.0,Cheque,56152.0
QBO,False,745,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1020,2023-03-13,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",857,False,NeedToPrint,NeedToSend,809,2023-03-13 11:05:23,2023-03-16 14:15:23,USD,United States Dollar,,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,321 Channing,Palo Alto,CA,94303,37.443231,-122.1561846,Diego@Rodriguez.com,35,Checking,,,,,,,,,1.0,Cash,
QBO,False,746,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7896,2022-07-17,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",437,False,NeedToPrint,NotSet,37,2022-07-17 23:54:14,2022-07-21 03:04:14,USD,United States Dollar,,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,1045 Main St.,Half Moon Bay,CA,94213,37.4559621,-122.429939,Photography@intuit.com,76,Gas and Electric,11.0,1045 Main St.,Half Moon Bay,CA,94213.0,37.4559621,-122.429939,,,,
